"統一編號","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址"
"07410514","創新股份有限公司","CREATIVE CO., LTD.","臺北市中正區許昌街42之1號10樓","10 F., No. 42-1, Xuchang St., Zhongzheng Dist., Taipei City 10047, Taiwan (R.O.C.)"
"07411204","富業商事股份有限公司","FUH YEH COMMERCIAL CO., LTD.","新北市三重區興德路98號","No. 98, Xingde Rd., Sanchong Dist., New Taipei City 241558, Taiwan (R.O.C.)"
"07414244","隆億紡織股份有限公司","LUNG YICK TEXTILE CO., LTD.","臺北市大同區甘谷街35號9樓之2","9 F.-2, No. 35, Gangu St., Datong Dist., Taipei City 10343, Taiwan (R.O.C.)"
"07416910","台力貿易股份有限公司","TAI-LI TRADING CO., LTD.","臺北市中山區民權東路2段135巷20弄13號1樓","1 F., No. 13, Aly. 20, Ln. 135, Sec. 2, Minquan E. Rd., Zhongshan Dist., Taipei City 10482, Taiwan (R.O.C.)"
"07419418","勝豐機電有限公司","SHENG FOON MECHANICAL & ELECTRIC CO., LTD.","臺北市士林區通河西街2段232之6號3樓","3 F., No. 232-6, Sec. 2, Tonghe W. St., Shilin Dist., Taipei City 11175, Taiwan (R.O.C.)"
"07420977","資力機械股份有限公司","TZE LI MACHINERY CO., LTD.","臺北市士林區通河西街2段229巷4號1樓","1 F., No. 4, Ln. 229, Sec. 2, Tonghe W. St., Shilin Dist., Taipei City 11175, Taiwan (R.O.C.)"
"07423813","新三益企業有限公司","SHING SAN YEE ENTERPRISE CO., LTD.","新北市泰山區明志路三段四三二巷二五號","No. 25, Ln. 432, Sec. 3, Mingzhi Rd., Taishan Dist., New Taipei City 24354, Taiwan (R.O.C.)"
"07425805","新元有限公司","NE ORIGIN CO., LTD.","臺北市大同區迪化街1段189號1樓","1 F., No. 189, Sec. 1, Dihua St., Datong Dist., Taipei City 10347, Taiwan (R.O.C.)"
"07429978","裕永實業有限公司","YU YUNG INDUSTRIAL CO., LTD.","新北市淡水區商工路391號","No. 391, Shanggong Rd., Tamsui Dist., New Taipei City 251029, Taiwan (R.O.C.)"
"07430700","大原實業股份有限公司","DAH YUAN INDUSTRIAL CO., LTD.","臺北市內湖區行善路458號","No. 458, Xingshan Rd., Neihu Dist., Taipei City 11469, Taiwan (R.O.C.)"
"07430906","新永富貿易股份有限公司","SHIN YUNG FU TRADING CO., LTD.","臺北市中山區松江路100巷17號","No. 17, Ln. 100, Songjiang Rd., Zhongshan Dist., Taipei City 10456, Taiwan (R.O.C.)"
"07435515","新光合成纖維股份有限公司","SHINKONG SYNTHETIC FIBERS CORP.","臺北市大安區仁愛路3段136號5樓","5 F., No. 136, Sec. 3, Ren’ai Rd., Da’an Dist., Taipei City 106465, Taiwan (R.O.C.)"
"07435901","新光紡織股份有限公司","SHINKONG TEXTILE CO., LTD.","臺北市中山區中山北路二段44號11樓、12樓、15樓","11 F., No. 44, Sec. 2, Zhongshan N. Rd., Zhongshan Dist., Taipei City 104016, Taiwan (R.O.C.)"
"07439300","瑞宏貿易有限公司","RUEY HONG TRADING CO., LTD.","臺北市大同區長安西路56號1樓","1 F., No. 56, Chang’an W. Rd., Datong Dist., Taipei City 103013, Taiwan (R.O.C.)"
"07447408","源昌貿易股份有限公司","YUAN CHANG TRADING CO., LTD.","新北市三重區興德路98號","No. 98, Xingde Rd., Sanchong Dist., New Taipei City 241558, Taiwan (R.O.C.)"
"07448005","萬和實業股份有限公司","A-HILL BROTHERS CORPORATION","臺北市中山區朱崙街60號8樓","8 F., No. 60, Zhulun St., Zhongshan Dist., Taipei City 10488, Taiwan (R.O.C.)"
"07448315","新和興海洋企業股份有限公司","SHIN HO SING OCEAN ENTERPRISE CO., LTD.","臺北市信義區忠孝東路4段560號9樓","9 F., No. 560, Sec. 4, Zhongxiao E. Rd., Xinyi Dist., Taipei City 110054, Taiwan (R.O.C.)"
"07448342","義昌精密塑膠廠有限公司","E CHANG PRECISE PLASTIC CO., LTD.","桃園市平鎮區環南路2段280號4樓之7","4 F.-7, No. 280, Sec. 2, Huannan Rd., Pingzhen Dist., Taoyuan City 324621, Taiwan (R.O.C.)"
"07450418","新美光股份有限公司","HSIN MEI KUANG CO., LTD.","新北市土城區中山路56號","No. 56, Zhongshan Rd., Tucheng Dist., New Taipei City 236038, Taiwan (R.O.C.)"
"07453111","裕茂行有限公司","YU-MAO HANG LTD.","臺北市中山區民權東路2段9號4樓408室","Rm. 408, 4 F., No. 9, Sec. 2, Minquan E. Rd., Zhongshan Dist., Taipei City 10470, Taiwan (R.O.C.)"
"07459500","萬記貿易有限公司","WAN CHEE TRADING CO., LTD.","臺北市士林區忠誠路2段30號1樓","1 F., No. 30, Sec. 2, Zhongcheng Rd., Shilin Dist., Taipei City 11147, Taiwan (R.O.C.)"
"07460014","鈺記實業股份有限公司","YUCHI FURNITURE CO., LTD.","臺北市大同區庫倫街4號1樓","1 F., No. 4, Kulun St., Datong Dist., Taipei City 10367, Taiwan (R.O.C.)"
"07460106","瑞益紡織股份有限公司","SUI YI TEXTILE CO., LTD.","臺北市大同區塔城街62號2樓","2 F., No. 62, Tacheng St., Datong Dist., Taipei City 10343, Taiwan (R.O.C.)"
"07460345","瑞益鑄造股份有限公司","RAY E. FOUNDRY INDUSTRIAL CO., LTD.","臺北市大同區民權西路229號","No. 229, Minquan W. Rd., Datong Dist., Taipei City 103041, Taiwan (R.O.C.)"
"07460416","新時代鋼架股份有限公司","NEW ERA STEEL STRUCTURES CO., LTD.","新北市林口區工二工業區工五路6號1樓","1 F., No. 6, Gong 5th Rd., Gong’er Industrial Park, Linkou Dist., New Taipei City 24452, Taiwan (R.O.C.)"
"07462809","潤石建設股份有限公司","COSMOPOLITAN MODEL INDUSTRIAL CO., LTD.","臺北市內湖區新湖三路237號6樓","6 F., No. 237, Xinhu 3rd Rd., Neihu Dist., Taipei City 11494, Taiwan (R.O.C.)"
"07469319","裕隆產業有限公司","YU LUNG SPEAKER NET CO., LTD.","臺北市萬華區西園路2段364號2樓","2 F., No. 364, Sec. 2, Xiyuan Rd., Wanhua Dist., Taipei City 10865, Taiwan (R.O.C.)"
"07471103","萬隆貿易有限公司","WAN LUNG TRADING CO., LTD.","臺北市大同區民樂街52號1樓","1 F., No. 52, Minle St., Datong Dist., Taipei City 10344, Taiwan (R.O.C.)"
"07472406","新菱實業股份有限公司","HSIN LING ENTERPRISE CO., LTD.","臺北市中山區中山北路2段106之2號7樓","7 F., No. 106-2, Sec. 2, Zhongshan N. Rd., Zhongshan Dist., Taipei City 10449, Taiwan (R.O.C.)"
"07472503","新勝貿易股份有限公司","SHIN SHENG TRADING CO., LTD.","臺北市大同區西寧北路122號6樓","6 F., No. 122, Xining N. Rd., Datong Dist., Taipei City 10342, Taiwan (R.O.C.)"
"07472834","新隆纖維染整股份有限公司","SHIN LUNG FIBRE DYEING & FINISHING CO., LTD.","臺北市松山區民權東路3段142號5樓之2","5 F.-2, No. 142, Sec. 3, Minquan E. Rd., Songshan Dist., Taipei City 10542, Taiwan (R.O.C.)"
"07482306","新慶利碾米廠","HSIN CHING LI RICE FACTORY","臺北市大同區迪化街1段257號1樓","1 F., No. 257, Sec. 1, Dihua St., Datong Dist., Taipei City 10348, Taiwan (R.O.C.)"
"07482501","愛德實業有限公司","AITEH INDUSTRIAL COMPANY, LTD.","臺北市大同區保安街37號1樓","1 F., No. 37, Bao’an St., Datong Dist., Taipei City 10346, Taiwan (R.O.C.)"
"07486507","鼎興貿易股份有限公司","TING SING TRADING CO., LTD.","臺北市中正區重慶南路1段83號6樓","6 F., No. 83, Sec. 1, Chongqing S. Rd., Zhongzheng Dist., Taipei City 100003, Taiwan (R.O.C.)"
"07487034","新燕企業股份有限公司","HSING EN INDUSTRIAL CO., LTD.","臺北市北投區裕民六路132號5樓","5 F., No. 132, Yumin 6th Rd., Beitou Dist., Taipei City 11282, Taiwan (R.O.C.)"
"07487105","新興電通股份有限公司","HSIN HSING TELECOMMUNICATION CO., LTD.","臺北市大安區忠孝東路4段285號2樓","2 F., No. 285, Sec. 4, Zhongxiao E. Rd., Da’an Dist., Taipei City 10692, Taiwan (R.O.C.)"
"07487111","新燕實業股份有限公司","SHIN YEN TEXTILE CO., LTD.","臺北市內湖區內湖路一段512號3樓","3 F., No. 512, Sec. 1, Neihu Rd., Neihu Dist., Taipei City 114064, Taiwan (R.O.C.)"
"07488110","福潤食品股份有限公司","FM FOOD LTD.","新北市蘆洲區國道路2段1巷52號4樓","4 F., No. 52, Ln. 1, Sec. 2, Guodao Rd., Luzhou Dist., New Taipei City 24760, Taiwan (R.O.C.)"
"07492711","以利亞寵物食品有限公司","ELIJAH PET FOOD CO., LTD.","臺北市信義區虎林街222巷39號","No. 39, Ln. 222, Hulin St., Xinyi Dist., Taipei City 110030, Taiwan (R.O.C.)"
"07492819","新寶纖維股份有限公司","HSIN PAO TEXTILE CO., LTD.","臺北市大同區長安西路289號2樓","2 F., No. 289, Chang'an W. Rd., Datong Dist., Taipei City 103602, Taiwan (R.O.C.)"
"07493009","萬寶紡織廠股份有限公司","VAN PAO TEXTILE CO., LTD.","臺北市士林區中正路115號","No. 115, Zhongzheng Rd., Shilin Dist., Taipei City 11143, Taiwan (R.O.C.)"
"07494823","榮川工業有限公司","JOHN CHUAN INDUSTRIAL CO., LTD.","臺北市大同區重慶北路3段312巷8號2樓","2 F., No. 8, Ln. 312, Sec. 3, Chongqing N. Rd., Datong Dist., Taipei City 103036, Taiwan (R.O.C.)"
"07494909","福大家具裝潢有限公司","FU TA FURNITURE CO., LTD.","臺北市大同區民生西路319之1號1樓","1 F., No. 319-1, Minsheng W. Rd., Datong Dist., Taipei City 10345, Taiwan (R.O.C.)"
"07496202","福太行股份有限公司","HAPPY AND GREAT CO., LTD.","新北市五股區成泰路3段16號(1樓)","1 F., No. 16, Sec. 3, Chengtai Rd., Wugu Dist., New Taipei City 24843, Taiwan (R.O.C.)"
"07496300","福太洋傘工廠股份有限公司","FU TAI UMBRELLA WORKS LTD.","新北市五股區成泰路3段16號","No. 16, Sec. 3, Chengtai Rd., Wugu Dist., New Taipei City 24843, Taiwan (R.O.C.)"
"07501107","鑫昌貿易有限公司","CHIN CHANG TRADING CO., LTD.","新北市林口區中山路71號6樓","6 F., No. 71, Zhongshan Rd., Linkou Dist., New Taipei City 24446, Taiwan (R.O.C.)"
"07502648","鴻輝精機廠有限公司","HOUNG FEAN INDUSTRIAL CO., LTD.","桃園市蘆竹區坑口里17鄰大有街16號","No. 16, Dayou St., 17th Neighborhood, Kengkou Vil., Luzhu Dist., Taoyuan City 33842, Taiwan (R.O.C.)"
"07503512","嘉利山產行","CHIA CHIA-LI CO.","臺北市大同區迪化街1段185號","No. 185, Sec. 1, Dihua St., Datong Dist., Taipei City 10347, Taiwan (R.O.C.)"
"07505722","精美化工廠股份有限公司","JAMY CHEMICAL WORKS LTD.","臺北市大同區重慶北路3段191巷1弄1號","No. 1, Aly. 1, Ln. 191, Sec. 3, Chongqing N. Rd., Datong Dist., Taipei City 10369, Taiwan (R.O.C.)"
"07506222","福泉鋼業股份有限公司","FU CHUAN STEEL WORKS, LTD.","新北市五股區成泰路3段2巷3號","No. 3, Ln. 2, Sec. 3, Chengtai Rd., Wugu Dist., New Taipei City 248023, Taiwan (R.O.C.)"
"07509213","僑泰成貿易股份有限公司","CHIAO TAI CHEN TRADING CO., LTD.","臺北市中山區松江路289號606室","No. 289, Songjiang Rd., Zhongshan Dist., Taipei City 10483, Taiwan (R.O.C.)"
"07510008","榮泰股份有限公司","YUNG TAI CO., LTD.","臺北市中山區南京東路2段38號10樓","10 F., No. 38, Sec. 2, Nanjing E. Rd., Zhongshan Dist., Taipei City 104084, Taiwan (R.O.C.)"
"07510204","福泰興股份有限公司","FU TAI SING CO., LTD.","新北市中和區景平路151巷59號7樓之2","7 F.-2, No. 59, Ln. 151, Jingping Rd., Zhonghe Dist., New Taipei City 235086, Taiwan (R.O.C.)"
"07510318","華友聯開發股份有限公司","HUA YU LIEN Development CO., LTD.","高雄市鳳山區文龍路85號11樓","11 F., No. 85, Wenlong Rd., Fengshan Dist., Kaohsiung City 830009, Taiwan (R.O.C.)"
"07510605","榮泰紡織股份有限公司","YUNG TAI TEXTILE CO., LTD.","臺北市內湖區瑞光路188巷48號6樓","6 F., No. 48, Ln. 188, Ruiguang Rd., Neihu Dist., Taipei City 11491, Taiwan (R.O.C.)"
"07512343","福基實業有限公司","FUOKEE INDUSTRIAL CORPORATION","臺北市北投區大業路456號3樓","3 F., No. 456, Daye Rd., Beitou Dist., Taipei City 11268, Taiwan (R.O.C.)"
"07512815","嘉頓企業股份有限公司","JARDEN MANUFACTURING CO., LTD.","臺北市大同區蘭州街89巷6、8號1樓","1 F., No. 8, Ln. 89, Lanzhou St., Datong Dist., Taipei City 10361, Taiwan (R.O.C.)"
"07515101","台菱紡織股份有限公司","TAI LING TEXTILE CO., LTD.","臺北市內湖區內湖路1段91巷17號10樓之2","10 F.-2, No. 17, Ln. 91, Sec. 1, Neihu Rd., Neihu Dist., Taipei City 114061, Taiwan (R.O.C.)"
"07521201","遠興貿易股份有限公司","YUAN HSING TRADING CO., LTD.","臺北市大同區南京西路22號5樓之3","5 F.-3, No. 22, Nanjing W. Rd., Datong Dist., Taipei City 10352, Taiwan (R.O.C.)"
"07521309","榮興隆機器廠股份有限公司","JUNG SHING LUNG MACHINE WORKS CO., LTD.","臺北市士林區延平北路6段466號1樓","1 F., No. 466, Sec. 6, Yanping N. Rd., Shilin Dist., Taipei City 11175, Taiwan (R.O.C.)"
"07521407","榮興祥企業股份有限公司","YUNG HSING CHIANG DEVELOPMENT CO., LTD.","臺北市中山區中山北路3段34號5樓之1","5 F.-1, No. 34, Sec. 3, Zhongshan N. Rd., Zhongshan Dist., Taipei City 104027, Taiwan (R.O.C.)"
"07522709","聚豐有限公司","NEW EVER RICH ENTERPRISE COMPANY LTD.","臺北市內湖區金莊路86號3樓","3 F., No. 86, Jinzhuang Rd., Neihu Dist., Taipei City 114057, Taiwan (R.O.C.)"
"07522813","維豐實業有限公司","WE FING INDUSTRIAL CO., LTD.","臺北市大同區民權西路144巷5弄5號4樓之1","4 F.-1, No. 5, Aly. 5, Ln. 144, Minquan W. Rd., Datong Dist., Taipei City 103046, Taiwan (R.O.C.)"
"07523502","福豐企業股份有限公司","GREAT SOURCE INDUSTRY CORPORATION","臺北市大同區西寧北路116號1樓","1 F., No. 116, Xining N. Rd., Datong Dist., Taipei City 103001, Taiwan (R.O.C.)"
"07524729","國營臺灣鐵路股份有限公司","State-owned Taiwan Railway Corporation LTD.","臺北市中正區黎明里003鄰北平西路3號","No. 3, Beiping W. Rd., 3rd Neighborhood, Liming Vil., Zhongzheng Dist., Taipei City 100230, Taiwan (R.O.C.)"
"07524903","台灣森永製?股份有限公司","TAIWAN MORINAGA CO., LTD.","臺北市北投區中央南路2段22號","No. 22, Sec. 2, Zhongyang S. Rd., Beitou Dist., Taipei City 112030, Taiwan (R.O.C.)"
"07524930","台灣鐵芯股份有限公司","TAIWAN CORE CO., LTD.","桃園市楊梅區中山北路2段265巷46號","No. 46, Ln. 265, Sec. 2, Zhongshan N. Rd., Yangmei Dist., Taoyuan City 326009, Taiwan (R.O.C.)"
"07525207","台灣農林股份有限公司","TAIWAN TEA CORPORATION","新竹縣湖口鄉鳳山村1鄰中華路3號","No. 3, Chung Hua Road, Hukou, Hsinchu,Taiwan (R.O.C.)"
"07525305","松新股份有限公司","TAIWAN TAI SIN DYEING & WEAVING CO., LTD.","臺北市大安區信義路四段296號4樓","4 F., No. 296, Sec. 4, Xinyi Rd., Da'an Dist., Taipei City 106427, Taiwan (R.O.C.)"
"07525348","台寶實業股份有限公司","DALVEY PRODUCTS SUPPLY LTD.","新北市三重區重新路5段609巷8號5樓之4","5 F.-4, No. 8, Ln. 609, Sec. 5, Chongxin Rd., Sanchong Dist., New Taipei City 241404, Taiwan (R.O.C.)"
"07525620","臺灣藤村工業股份有限公司","TAIWAN TENG TSUN INDUSTRIAL CO., LTD.","新北市中和區錦和路2號2樓","2 F., No. 2, Jinhe Rd., Zhonghe Dist., New Taipei City 23585, Taiwan (R.O.C.)"
"07527606","廣元股份有限公司","KWANG YUAN CO., LTD.","臺北市大同區西寧北路74號1樓","1 F., No. 74, Xining N. Rd., Datong Dist., Taipei City 103001, Taiwan (R.O.C.)"
"07529203","慶同貿易股份有限公司","CHING TONG TRADING CO., LTD.","臺北市大同區長安西路78巷4弄16號","No. 16, Aly. 4, Ln. 78, Chang’an W. Rd., Datong Dist., Taipei City 10351, Taiwan (R.O.C.)"
"07530840","廣宏股份有限公司","KWUNG HONG CO., LTD.","新北市三重區大勇街82巷26弄24號1樓","1 F., No. 24, Aly. 26, Ln. 82, Dayong St., Sanchong Dist., New Taipei City 24156, Taiwan (R.O.C.)"
"07534016","德明針織股份有限公司","DERMING SEWING & KNITTING DRESS CO., LTD.","臺北市士林區倫等街57號2樓","2 F., No. 57, Lundeng St., Shilin Dist., Taipei City 111074, Taiwan (R.O.C.)"
"07534114","慶昇工業有限公司","CHING SHING INDUSTRIAL CO., LTD.","新北市土城區中央路1段365巷14之1號","No. 14-1, Ln. 365, Sec. 1, Zhongyang Rd., Tucheng Dist., New Taipei City 23665, Taiwan (R.O.C.)"
"07536339","增美企業有限公司","TSENG MEI ENTERPRISE CO., LTD.","新北市淡水區中山北路3段112號","No. 112, Sec. 3, Zhongshan N. Rd., Tamsui Dist., New Taipei City 25172, Taiwan (R.O.C.)"
"07539315","慶祥實業股份有限公司","CS Zippers Co., Ltd.","臺北市松山區復興北路445號1樓","1 F., No. 445, Fuxing N. Rd., Songshan Dist., Taipei City 105003, Taiwan (R.O.C.)"
"07541712","德順興有限公司","SHUN HSING YANG CO., LTD.","臺北市大同區南京西路410號5樓","5 F., No. 410, Nanjing W. Rd., Datong Dist., Taipei City 10343, Taiwan (R.O.C.)"
"07541804","廣隆貿易有限公司","KWANG LONG TRADING CO., LTD.","臺北市大同區迪化街1段95號1樓","1 F., No. 95, Sec. 1, Dihua St., Datong Dist., Taipei City 10344, Taiwan (R.O.C.)"
"07541852","德發實業股份有限公司","TEFUA MFG. CO., LTD.","臺北市內湖區行愛路77巷67號2樓","2 F., No. 67, Ln. 77, Xing’ai Rd., Neihu Dist., Taipei City 11494, Taiwan (R.O.C.)"
"07543113","廣萬蘭藥行","KWONG WAN LAN PHARMACEUTIAL FACTORY","臺北市大同區延平北路2段95號之1","No. 95-1, Sec. 2, Yanping N. Rd., Datong Dist., Taipei City 10346, Taiwan (R.O.C.)"
"07547151","登壽工業股份有限公司","TINN SHOW INDUSTRIAL CO., LTD.","臺北市大安區敦化南路2段267號6樓之3","6 F.-3, No. 267, Sec. 2, Dunhua S. Rd., Da’an Dist., Taipei City 106056, Taiwan (R.O.C.)"
"07548102","龍士茶業有限公司","DRAGONMAN TEA TRADERS","臺北市中正區忠孝西路1段41號12樓之16、17","12 F.-16, No. 41, Sec. 1, Zhongxiao W. Rd., Zhongzheng Dist., Taipei City 10041, Taiwan (R.O.C.)"
"07548308","龍口食品企業股份有限公司","LONG KOW FOODS ENTERPRISE CORPORATION","臺北市大安區敦化南路1段376號12樓之2","12 F.-2, No. 376, Sec. 1, Dunhua S. Rd., Da’an Dist., Taipei City 10684, Taiwan (R.O.C.)"
"07553202","銘珍食品廠有限公司","MING CHEN FOOD CO., LTD.","新北市淡水區下圭柔山119之12號","No. 119-12, Xiaguirou Mt., Tamsui Dist., New Taipei City 25144, Taiwan (R.O.C.)"
"07553316","龍星企業股份有限公司","LUCKY STAR ENTERPRISE & CO., LTD.","臺北市南港區南港路2段97號10樓","10 F., No. 97, Sec. 2, Nangang Rd., Nangang Dist., Taipei City 11578, Taiwan (R.O.C.)"
"07554928","翰泰國際股份有限公司","HANDA INTERNATIONAL CORP.","臺北市中山區伊通街8號1樓","1 F., No. 8, Yitong St., Zhongshan Dist., Taipei City 104095, Taiwan (R.O.C.)"
"07557609","錦盛服裝股份有限公司","CHIN SENG CLOTHING CO., LTD.","臺北市大同區民生西路306號2樓","2 F., No. 306, Minsheng W. Rd., Datong Dist., Taipei City 10345, Taiwan (R.O.C.)"
"07558207","明裕實業股份有限公司","MING YU INDUSTRIAL CO., LTD.","臺北市中山區南京東路3段61號3樓","3 F., No. 61, Sec. 3, Nanjing E. Rd., Zhongshan Dist., Taipei City 10487, Taiwan (R.O.C.)"
"07558522","翰達企業股份有限公司","HANN DAR ENTERPRISE CO., LTD.","臺北市大同區昌吉街176號","No. 176, Changji St., Datong Dist., Taipei City 10375, Taiwan (R.O.C.)"
"07562103","聯文豐印刷有限公司","LIEN WEN FENG PRINTING CO., LTD.","臺北市中山區長安東路2段63號9樓","9 F., No. 63, Sec. 2, Chang’an E. Rd., Zhongshan Dist., Taipei City 10455, Taiwan (R.O.C.)"
"07562912","聯好有限公司","ALLFINE COMPANY LTD.","臺北市大安區信義路4段296號13樓","13 F., No. 296, Sec. 4, Xinyi Rd., Da’an Dist., Taipei City 106427, Taiwan (R.O.C.)"
"07563519","鴻安紡織廠股份有限公司","HORNG AN TEXTILE CORPORATION","臺北市大同區民樂街37號","No. 37, Minle St., Datong Dist., Taipei City 103005, Taiwan (R.O.C.)"
"07564622","豐成藥行有限公司","FENG CHENG MEDICINAL CO., LTD.","臺北市大同區迪化街1段94號3樓","3 F., No. 94, Sec. 1, Dihua St., Datong Dist., Taipei City 103003, Taiwan (R.O.C.)"
"07566902","環益精密股份有限公司","B.HOPE CORPORATION","臺北市松山區健康路20巷3號1樓","1 F., No. 3, Ln. 20, Jiankang Rd., Songshan Dist., Taipei City 10581, Taiwan (R.O.C.)"
"07568009","環球水泥股份有限公司","UNIVERSAL CEMENT CORPORATION","臺北市中山區中央里南京東路2段125號10樓","10 F., No. 125, Sec. 2, Nanjing E. Rd., Zhongyang Vil., Zhongshan Dist., Taipei City 104475, Taiwan (R.O.C.)"
"07569400","聯華貿易行有限公司","LIAN HWA TRADING CO., LTD.","臺北市大同區迪化街1段148號","No. 148, Sec. 1, Dihua St., Datong Dist., Taipei City 10347, Taiwan (R.O.C.)"
"07569627","聯華食品工業股份有限公司","LIAN HWA FOODS CORPORATION","臺北市大同區迪化街一段148號","No. 148, Sec. 1, Dihua St., Datong Dist., Taipei City 103003, Taiwan (R.O.C.)"
"07570413","鴻達貿易有限公司","FONTAL TRADING CO., LTD.","臺北市大同區南京西路432號1樓","1 F., No. 432, Nanjing W. Rd., Datong Dist., Taipei City 10343, Taiwan (R.O.C.)"
"07577133","豐祥實業股份有限公司","FENG SHYANG INDUSTRIAL CO., LTD.","臺北市中山區民族東路2號6樓之5","6 F.-5, No. 2, Minzu E. Rd., Zhongshan Dist., Taipei City 10461, Taiwan (R.O.C.)"
"07578914","聚力塑膠工業股份有限公司","CHIU LIH PLASTIC CO., LTD.","臺北市大同區重慶北路3段181號3樓","3 F., No. 181, Sec. 3, Chongqing N. Rd., Datong Dist., Taipei City 103029, Taiwan (R.O.C.)"
"07578920","雙福貿易有限公司","SWANFU TRADING CO., LTD.","臺北市士林區和豐街33巷5號4樓","4 F., No. 5, Ln. 33, Hefeng St., Shilin Dist., Taipei City 111058, Taiwan (R.O.C.)"
"07581517","穩福實業股份有限公司","WEN FU ENTERPRISE CO., LTD.","臺北市大同區長安西路257號3樓","3 F., No. 257, Chang’an W. Rd., Datong Dist., Taipei City 103002, Taiwan (R.O.C.)"
"07582109","北辰企業股份有限公司","POLARIS ENTERPRISES INC.","臺北市大同區太原路37號3樓","3F., NO. 37, TAIYUAN RD., DATONG DIST., TAIPEI CITY 103, TAIWAN (R.O.C.)"
"07584704","寶豐貿易股份有限公司","VICMER (TAIWAN) CO., LTD.","臺北市士林區中山北路7段14巷53弄2號2樓","2 F., No. 2, Aly. 53, Ln. 14, Sec. 7, Zhongshan N. Rd., Shilin Dist., Taipei City 11152, Taiwan (R.O.C.)"
"07585719","顯榮電子股份有限公司","LUMENZ TECHNOLOGY, INC.","臺北市中山區錦州街36號4樓","4 F., No. 36, Jinzhou St., Zhongshan Dist., Taipei City 10451, Taiwan (R.O.C.)"
"07600423","中大特殊鋼股份有限公司","JONG DAH SPECIAL STEEL CORP.","臺北市中山區中山北路3段29號6樓","6 F., No. 29, Sec. 3, Zhongshan N. Rd., Zhongshan Dist., Taipei City 10461, Taiwan (R.O.C.)"
"07600556","華國五金有限公司","HWAGUO INDUSTRIAL FASTENERS CO., LTD.","新北市五股區五工二路120號(1樓)","1 F., No. 120, Wugong 2nd Rd., Wugu Dist., New Taipei City 24888, Taiwan (R.O.C.)"
"07600958","慶民企業有限公司","CHING MING CHAIN CO., LTD.","新北市汐止區康寧街169巷23號5樓之1","5 F.-1, No. 23, Ln. 169, Kangning St., Xizhi Dist., New Taipei City 22180, Taiwan (R.O.C.)"
"07601274","慶徽汽車材料有限公司","LEADING AUTO ACCESSORIES CO., LTD.","臺北市大同區庫倫街48之3號1樓","1 F., No. 48-3, Kulun St., Datong Dist., Taipei City 103039, Taiwan (R.O.C.)"
"07601865","台隆企業有限公司","TAI YEI ENTERPRISE CO., LTD.","臺北市士林區通河西街232之4號1樓、2樓","1 F., No. 232-4, Shilin Dist., Taipei City 111, Taiwan (R.O.C.)"
"07602132","永安鐘錶有限公司","YUENAN WATCH COMPANY, LTD.","臺北市大同區延平北路2段2號1樓","1 F., No. 2, Sec. 2, Yanping N. Rd., Datong Dist., Taipei City 10344, Taiwan (R.O.C.)"
"07602409","一同機械工業股份有限公司","I-TUNG MACHINERY INDUSTRY CO., LTD.","臺北市大同區承德路3段113巷15號1樓","1 F., No. 15, Ln. 113, Sec. 3, Chengde Rd., Datong Dist., Taipei City 103031, Taiwan (R.O.C.)"
"07602442","恒益國際有限公司","HENRY INTERNATIONAL AGENCIES, LTD.","臺北市大同區承德路3段21號1樓","1 F., No. 21, Sec. 3, Chengde Rd., Datong Dist., Taipei City 10364, Taiwan (R.O.C.)"
"07602724","定信工程顧問有限公司","TINGHSIN Engineering Consultant Co., Ltd.","臺北市中山區錦州街50號9樓之19","9 F.-19, No. 50, Jinzhou St., Zhongshan Dist., Taipei City 10451, Taiwan (R.O.C.)"
"07602941","南盈企業有限公司","NAN IN YEH'S CO., LTD.","臺北市大同區庫倫街13巷2弄3號","No. 3, Aly. 2, Ln. 13, Kulun St., Datong Dist., Taipei City 10367, Taiwan (R.O.C.)"
"07603857","良漢有限公司","LAITEN TRADING CO., LTD.","臺北市大同區民權西路106號7樓","7 F., No. 106, Minquan W. Rd., Datong Dist., Taipei City 10361, Taiwan (R.O.C.)"
"07604271","國昌工業股份有限公司","SUNLIGHT COMBINED LTD.","臺北市大同區延平北路3段61之2號4樓","4 F., No. 61-2, Sec. 3, Yanping N. Rd., Datong Dist., Taipei City 103041, Taiwan (R.O.C.)"
"07604568","新亦勝山海有限公司","HIN YI SHEN CO., LTD.","臺北市大同區迪化街1段125號","No. 125, Sec. 1, Dihua St., Datong Dist., Taipei City 10347, Taiwan (R.O.C.)"
"07604639","杏隆實業股份有限公司","VOLUNTEER ENTERPRISE CO., LTD.","臺北市大同區南京西路436號11樓之1","11 F.-1, No. 436, Nanjing W. Rd., Datong Dist., Taipei City 103001, Taiwan (R.O.C.)"
"07604764","泰鋒染化工業股份有限公司","ORIENTAL GIANT DYES & CHEMICAL IND. CORP.","臺北市中山區中山北路2段111號6樓","6 F., No. 111, Sec. 2, Zhongshan N. Rd., Zhongshan Dist., Taipei City 10448, Taiwan (R.O.C.)"
"07604883","杏芳化工股份有限公司","SEND FINE CHEMICAL CO., LTD.","臺北市萬華區和平西路3段384號7樓之11","7 F.-11, No. 384, Sec. 3, Heping W. Rd., Wanhua Dist., Taipei City 108022, Taiwan (R.O.C.)"
