"統一編號","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址"
"47176583","志成行","IYH CHERNG CO.","新竹市香山區牛埔里中華路四段551號一樓","1 F., No. 551, Sec. 4, Zhonghua Rd., Niupu Vil., Xiangshan Dist., Hsinchu City 30094, Taiwan (R.O.C.)"
"47177176","華進機械股份有限公司","HUA JINN MECHANICAL CO., LTD.","新竹市香山區港南里海埔路189號","No. 189, Haipu Rd., Gangnan Vil., Xiangshan Dist., Hsinchu City 300069, Taiwan (R.O.C.)"
"47177210","景盛獸肉店","JASON MEAT STORE","新竹縣關西鎮東安里中山東路１５６號","No. 156, Zhongshan E. Rd., Dong’an Vil., Guanxi Township, Hsinchu County 30643, Taiwan (R.O.C.)"
"47177582","永珍濾器工業股份有限公司","EVER CHEN FILTER MFG. CO., LTD.","新竹縣新埔鎮田新里文德路三段161號","No. 161, Sec. 3,  Wende Rd., Tianxin Vil., Xinpu Township,  Hsinchu County 305, Taiwan (R.O.C.)"
"47177794","崧貿股份有限公司","SUNG MAO CO., LTD.","新竹市長和里愛文街34號","No. 34, Aiwen St., Changhe Vil., North Dist., Hsinchu City 30045, Taiwan (R.O.C.)"
"47177909","宏興水果行","HORNG XING COMPANY","新竹市東區復中里經國路一段４１１號","No. 411, Sec. 1, Jingguo Rd., Fuzhong Vil., East Dist., Hsinchu City 300006, Taiwan (R.O.C.)"
"47179131","竹二塑膠股份有限公司","CHEER PLASTIC CO., LTD.","新竹市牛埔南路207巷14號","No. 14, Ln. 207, Niupu S. Rd., Xiangshan Dist., Hsinchu City 30091, Taiwan (R.O.C.)"
"47179890","潁珍企業有限公司","YNG JEEN ENTERPRISE CO., LTD.","新竹市食品路429號","No. 429, Shipin Rd., East Dist., Hsinchu City 300192, Taiwan (R.O.C.)"
"47181262","權亞石材股份有限公司","CHUAN YA MARBLE CO., LTD.","新竹縣湖口鄉光復北路69號","No. 69, Guangfu N. Rd., Hukou Township, Hsinchu County 303036, Taiwan (R.O.C.)"
"47181410","凌楙股份有限公司","LINMALE HANDICRAFT CO., LTD.","新竹市境福街219巷3號","No. 3, Ln. 219, Jingfu St., North Dist., Hsinchu City 30054, Taiwan (R.O.C.)"
"47181713","元勤企業有限公司","YUEN CHIN ENTERPRISE CO., LTD.","新竹市中華路二段529號","No. 529, Sec. 2, Zhonghua Rd., East Dist., Hsinchu City 30060, Taiwan (R.O.C.)"
"47181946","第一酸洗有限公司","THE FIRST ACID WASHING CO., LTD.","新竹市林森路一三八號一樓","1 F., No. 138, Linsen Rd., East Dist., Hsinchu City 30042, Taiwan (R.O.C.)"
"47182430","新慶發米粉企業有限公司","HSIN CHING FA RICE FOOD ENTERPRISE CO., LTD.","新竹市北區南勢里延平路一段355號","No. 355, Sec. 1, Yanping Rd., Nanshi Vil., North Dist., Hsinchu City 300021, Taiwan (R.O.C.)"
"47182781","富豐行","FU-FON CO.","公有零售市場獸肉類第十六號","NO.16 (MEAT), PUBLIC RETAIL SALES MARKET, KUANSHI TOWN, HSINJU COUNTY, TAIWAN, R.O.C."
"47182831","冠群精密工業有限公司","TOP CHAMPION PRECISION INDUSTRIAL COMPANY","新竹縣湖口鄉信義村成功路571號","No. 571, Chenggong Rd., Hukou Township, Hsinchu County 30345, Taiwan (R.O.C.)"
"47183260","光瑩礦物企業股份有限公司","KUANG YING MINES ENTERPRISE CO., LTD.","臺北市中山區松江路369號6樓","6 F., No. 369, Songjiang Rd., Zhongshan Dist., Taipei City 104055, Taiwan (R.O.C.)"
"47183655","三川商行有限公司","SAN CHUAN SHANG HONG CO., LTD.","新竹市北區民富里經國路2段223號1樓","1 F., No. 223, Sec. 2, Jingguo Rd., Minfu Vil., North Dist., Hsinchu City 300016, Taiwan (R.O.C.)"
"47183682","永春商店","YEONTH STORE","新竹縣新埔鎮公有第一零售市場二組第六號攤位","No. 6, Xinpu Township, Hsinchu County 305, Taiwan (R.O.C.)"
"47183992","凱益股份有限公司","MOULDEX CO., LTD.","新竹縣湖口鄉鳳凰村22鄰光復南路22號","No. 22, Guangfu S. Rd., 22th Neighborhood, Fenghuang Vil., Hukou Township,  Hsinchu County 303036, Taiwan (R.O.C.)"
"47184232","利昌商號","RICHA CO.","新竹市東區經國路一段411號","No. 411, Sec. 1, Jingguo Rd., East Dist., Hsinchu City 30059, Taiwan (R.O.C.)"
"47184922","順利茶業股份有限公司","SUNLY TEA CO., LTD.","臺北市士林區基河路16號9樓","9 F., No. 16, Jihe Rd., Shilin Dist., Taipei City 111013, Taiwan (R.O.C.)"
"47185909","皇凱實業股份有限公司","HUANG KAI IND. CO., LTD.","新竹市北區康樂里東大路三段492號","No. 492, Sec. 3, Dongda Rd., Kangle Vil., North Dist., Hsinchu City 30057, Taiwan (R.O.C.)"
"47186386","邦發工業社","BANG FA INDUSTRIAL CO.","新竹市東區文華里田美二街２５號","No. 25, Tianmei 2nd St., Wenhua Vil., East Dist., Hsinchu City 300008, Taiwan (R.O.C.)"
"47186647","順興五金行","SHUN SING HARDWARE STORE","新竹市東區頂竹里食品路173號１樓","1 F., No. 173, Shipin Rd., Dingzhu Vil., East Dist., Hsinchu City 300034, Taiwan (R.O.C.)"
"47187250","合欣電業股份有限公司","HO HSING ELECTRIC CO., LTD.","新竹市華江街119號","No. 119, Huajiang St., Xiangshan Dist., Hsinchu City 30090, Taiwan (R.O.C.)"
"47187884","協勝青?行","XIESHENG CO.","新竹市東區復中里經國路一段四一一號","No. 411, Sec. 1, Jingguo Rd., Fuzhong Vil., East Dist., Hsinchu City 30059, Taiwan (R.O.C.)"
"47188173","堅正金屬企業股份有限公司","JUN JUNG METAL ENTERPRISE CORP.","新竹市香山區港南里海埔路175巷52號","No. 52, Ln. 175, Haipu Rd., Gangnan Vil., Xiangshan Dist., Hsinchu City 30058, Taiwan (R.O.C.)"
"47188357","長春人造樹脂廠股份有限公司新竹廠","CHANG CHUN PLASTICS CO., LTD.HSIN-CHU FACTORY","新竹縣湖口鄉鳳山村中華路８號","NO.8, CHUNG HUA ROAD, FONG SHAN VILLAGE, HU-KOU INDUSTRIAL PARK, HSIN-CHU"
"47189709","長機工業股份有限公司","TAIWAN SAKYAFOR INDUSTRY CO., LTD.","新竹縣竹北市斗崙里福興路526號","No. 526, Fuxing Rd., Doulun Vil., Zhubei City, Hsinchu County 302056, Taiwan (R.O.C.)"
"47190380","印華實業有限公司","INTER WORLD TOOLING CO., LTD.","新竹市世界街18號","No. 18, Shijie St., East Dist., Hsinchu City 30042, Taiwan (R.O.C.)"
"47190403","崇藝實業有限公司","YANCRAFT INDUSTRIAL CO., LTD.","新竹縣竹北市縣政十六街51號1樓","1 F., No. 51, Xianzheng 16th St., Zhubei City, Hsinchu County 30259, Taiwan (R.O.C.)"
"47191959","光邦石膏股份有限公司","KUANG PANG GYPSUM CO., LTD.","新竹市南港里南港街1號","No. 1, Nangang St., Nangang Vil., Xiangshan Dist., Hsinchu City 30095, Taiwan (R.O.C.)"
"47192021","宇大電器股份有限公司","YU DA ELECTRIC CO., LTD","新竹市福林里東大路2段217巷21號","No. 21, Ln. 217, Sec. 2, Dongda Rd., Fulin Vil., North Dist., Hsinchu City 30054, Taiwan (R.O.C.)"
"47193295","火生商號","HUOSUN STORE","新竹縣竹北市竹北村太平街１３鄰１２之４號","NO. 12-4,  TAIPING ST.,  JUBEI CITY, HSINCHU,  TAIWAN  302,  R.O.C."
"47193318","竹江實業股份有限公司","JU CHIANG ENTERPRISE CO., LTD.","新竹市北區水田里中正路268號1樓","1 F., No. 268, Zhongzheng Rd., Shuitian Vil., North Dist., Hsinchu City 300017, Taiwan (R.O.C.)"
"47195414","春合昌股份有限公司","KINYO CO., LTD.","新竹市香山區中埔里牛埔路287號5樓","5 F., No. 287, Niupu Rd., Zhongpu Vil., Xiangshan Dist., Hsinchu City 30091, Taiwan (R.O.C.)"
"47195603","兆琪實業股份有限公司","GEORGE SHOE CORP.","新竹縣芎林鄉上山村2鄰文德路231號","No. 231, Wende Rd., 2nd Neighborhood, Qionglin Township, Hsinchu County 30745, Taiwan (R.O.C.)"
"47195842","高聖精密機電股份有限公司","COSEN MECHATRONICS CO., LTD.","新竹市北區福林里境福街110號","No. 110, Jingfu St., Fulin Vil., North Dist., Hsinchu City 30054, Taiwan (R.O.C.)"
"47196618","台灣南利電業股份有限公司","PEARL'S HOLIDAY DECORATION INC.","新竹市北區光華里光華一街13號1樓","1 F., No. 13, Guanghua 1st St., Guanghua Vil., North Dist., Hsinchu City 30050, Taiwan (R.O.C.)"
"47197454","智揚企業有限公司","CHIH IANG ENTERPRISE CO., LTD.","新竹縣竹北市斗崙里縣政十三路143號","No. 143, Xianzheng 13th Rd., Doulun Vil., Zhubei City, Hsinchu County 30251, Taiwan (R.O.C.)"
"47197927","魏氏機械股份有限公司","MICHAEL WEI INDUSTRIAL COMPANY","新竹市忠孝路31號","No. 31, Zhongxiao Rd., East Dist., Hsinchu City 30069, Taiwan (R.O.C.)"
"47199164","昇東企業有限公司","SHENG TONG PACKING INDUSTRIAL CO., LTD.","新竹縣竹北市竹義里華興街111號","No. 111, Huaxing St., Zhuyi Vil., Zhubei City, Hsinchu County 302004, Taiwan (R.O.C.)"
"47199235","祥茂電器股份有限公司","HSIANG-MAO ELECTRIC EQUIPMENT CO., LTD.","新竹市香山區牛埔里中華路4段364號","No. 364, Sec. 4, Zhonghua Rd., Niupu Vil., Xiangshan Dist., Hsinchu City 30094, Taiwan (R.O.C.)"
"47199262","凱得電器有限公司","KAE DER ELECTRIC APPLIANCE MFG. CO., LTD.","新竹市北區客雅里8鄰凌雲街52號8樓","8 F., No. 52, Lingyun St., 8th Neighborhood, Keya Vil., North Dist., Hsinchu City 30056, Taiwan (R.O.C.)"
"47199707","泉通飲料有限公司","JUAN TON CO., LTD.","新竹市朝山里中華路五段450號","No. 450, Sec. 5, Zhonghua Rd., Chaoshan Vil., Xiangshan Dist., Hsinchu City 30094, Taiwan (R.O.C.)"
"47200275","振輝米粉工業社","CHENS-HUI CO.","新竹市北區南勢里延平路一段三五七巷一○三號","No. 103, Ln. 357, Sec. 1, Yanping Rd., Nanshi Vil., North Dist., Hsinchu City 300021, Taiwan (R.O.C.)"
"47201008","東益企業社","DONG YI ENTERPRISE CO.","新竹市香山區虎山里延平路二段719巷12號","No. 12, Ln. 719, Sec. 2, Yanping Rd., Hushan Vil., Xiangshan Dist., Hsinchu City 30090, Taiwan (R.O.C.)"
"47201372","大乘興業股份有限公司","DAIJO CORP.","新竹市東區東園里公園路210號1樓","1 F., No. 210, Gongyuan Rd., Dongyuan Vil., East Dist., Hsinchu City 300031, Taiwan (R.O.C.)"
"47202647","派司有限公司","PAISK CO., LTD.","新竹市樹下里樹下街5號","No. 5, Shuxia St., Shuxia Vil., Xiangshan Dist., Hsinchu City 30090, Taiwan (R.O.C.)"
"47202652","星勝汽車企業有限公司","Star Victory Co., Ltd.","新竹縣竹北市新崙里中華路1巷72弄26號","No. 26, Aly. 72, Ln. 1, Zhonghua Rd., Xinlun Vil., Zhubei City, Hsinchu County 30269, Taiwan (R.O.C.)"
"47203408","連聚股份有限公司","LIEN POLYMER ENTERPRISE CO., LTD.","新竹市延平路2段402巷16號","No. 16, Ln. 402, Sec. 2, Yanping Rd., Xiangshan Dist., Hsinchu City 30090, Taiwan (R.O.C.)"
"47203527","天盟工業股份有限公司","TIEN MENG INDUSTRIAL CORP.","臺北市信義區忠孝東路5段143號3樓","3 F., No. 143, Sec. 5, Zhongxiao E. Rd., Xinyi Dist., Taipei City 11071, Taiwan (R.O.C.)"
"47203673","大輝電線電纜股份有限公司","TAIWAN ELECTRIC WIRE & CABLE CO., LTD.","臺北市大安區忠孝東路4段162號8樓之5","8 F.-5, No. 162, Sec. 4, Zhongxiao E. Rd., Da’an Dist., Taipei City 106057, Taiwan (R.O.C.)"
"47203688","隆和橡膠工業股份有限公司","LONG HO RUBBER INDUSTRY CO., LTD.","新竹市牛埔南路376巷16號","No. 16, Ln. 376, Niupu S. Rd., Xiangshan Dist., Hsinchu City 30091, Taiwan (R.O.C.)"
"47204976","榮福產業有限公司","ROONG FWU INDUSTRY CO., LTD.","新竹市中華路五段一九五號","No. 195, Sec. 5, Zhonghua Rd., Xiangshan Dist., Hsinchu City 30094, Taiwan (R.O.C.)"
"47205834","正光工業儀器有限公司","JANG KWANG INDUSTRIAL INSTRUMENT CO., LTD.","彰化縣埔心鄉經口村中山路209之1號2樓","2 F., No. 209-1, Zhongshan Rd., Puxin Township, Changhua County 51346, Taiwan (R.O.C.)"
"47208430","協順工藝股份有限公司","H.S. CRAFT MANUFACTURING CO.","臺北市松山區光復北路35號9樓","9 F., No. 35, Guangfu N. Rd., Songshan Dist., Taipei City 10560, Taiwan (R.O.C.)"
"47209141","天生砂石機械工程有限公司","TIEN-SHEN RIGGING & EQUIPMENT CORP.","新竹縣竹北市新崙里光明六路386號2樓","2 F., No. 386, Guangming 6th Rd., Xinlun Vil., Zhubei City, Hsinchu County 30269, Taiwan (R.O.C.)"
"47209212","羅莎食品股份有限公司","ROSA FOODS CO., LTD.","新北市三重區重陽路3段192之2號8樓","8 F., No. 192-2, Sec. 3, Chongyang Rd., Sanchong Dist., New Taipei City 24162, Taiwan (R.O.C.)"
"47209515","瑞鹿實業有限公司","LUCKY DEER INDUSTRIAL CO., LTD.","新竹市光華二街80巷15號1樓","1 F., No. 15, Ln. 80, Guanghua 2nd St., North Dist., Hsinchu City 30052, Taiwan (R.O.C.)"
"47211266","豪泰洋傘有限公司","HAW-TAI UMBRELLA CO., LTD.","新竹縣新埔鎮田新里文德路三段一四六號","No. 146, Sec. 3,  Wende Rd., Tianxin Vil., Xinpu Township,  Hsinchu County 305, Taiwan (R.O.C.)"
"47213932","朝山木業股份有限公司","TSAU SAN WOOD INDUSTRIAL CO., LTD.","新竹市朝山里9鄰中華路五段500號","No. 500, Sec. 5, Zhonghua Rd., 9th Neighborhood, Chaoshan Vil., Xiangshan Dist., Hsinchu City 30094, Taiwan (R.O.C.)"
"47214550","君溪號","KU KA CO.","新竹市北區中央里中央市場１３號","No. 13, Zhongyang Vil., North Dist., Hsinchu City 300, Taiwan (R.O.C.)"
"47215880","美朋企業有限公司","ST GATE ENTERPRISE CO., LTD.","新竹市中華路一段354號1樓","1 F., No. 354, Sec. 1, Zhonghua Rd., East Dist., Hsinchu City 30060, Taiwan (R.O.C.)"
"47215930","台資工業有限公司","TAIZ INDUSTRIES INC.","新竹市中華路4段482巷5號","No. 5, Ln. 482, Sec. 4, Zhonghua Rd., Xiangshan Dist., Hsinchu City 30094, Taiwan (R.O.C.)"
"47215967","宛其企業有限公司","HEDWING ENTERPRISE CO., LTD.","新竹市士林里吉羊路181號","No. 181, Jiyang Rd., Shilin Vil., North Dist., Hsinchu City 30057, Taiwan (R.O.C.)"
"47216874","日東開發營造有限公司","Zitto Create Ltd.","嘉義市東區林森東路211巷17號","No. 17, Ln. 211, Linsen E. Rd., East Dist., Chiayi City 60072, Taiwan (R.O.C.)"
"47217424","新光企業行","NEW RAY PUMP CO.","新竹市東區三民里民權路一一一巷四號","No. 4, Ln. 111, Minquan Rd., Sanmin Vil., East Dist., Hsinchu City 30043, Taiwan (R.O.C.)"
"47217677","聯華電子股份有限公司","UNITED MICROELECTRONICS CORP.","新竹科學園區新竹市力行二路3號","No. 3, Lixing 2nd Rd., East Dist., Hsinchu City 30078, Taiwan (R.O.C.)"
"47217796","雲新商號","YAUNSHING STORE","公有零售市場獸肉類第十號攤位","NO.10, MARKET, GUANSHI JEN, HSINCHU, TAIWAN 306,R.O.C"
"47218036","好友工業有限公司","GOOD FRIEND INDUSTRIAL CO., LTD.","新竹市新光里高峰路22號","No. 22, Gaofeng Rd., Xinguang Vil., East Dist., Hsinchu City 30064, Taiwan (R.O.C.)"
"47221237","寶麒寢具事業有限公司","BAU CHI BEDDING ENTERPRISE CO., LTD.","新竹市培英街24號","No. 24, Peiying St., East Dist., Hsinchu City 30068, Taiwan (R.O.C.)"
"47221341","穩好國際興業股份有限公司","WEN HAO INTERNATIONAL GLOBAL CO., LTD.","新竹市北區福林里東大路2段187號1樓","1 F., No. 187, Sec. 2, Dongda Rd., Fulin Vil., North Dist., Hsinchu City 30054, Taiwan (R.O.C.)"
"47221412","徐貝英","SPAIN PORK CO.","新竹市東區南市里南門市場９１號","No. 91, Nanshi Vil., East Dist., Hsinchu City 300, Taiwan (R.O.C.)"
"47221948","芳郎機械工業有限公司","FANG LANG MACHINERY CO., LTD.","新竹市茄苳里草漯街279號","No. 279, Caota St., Jiadong Vil., Xiangshan Dist., Hsinchu City 300110, Taiwan (R.O.C.)"
"47222236","台恩實業股份有限公司","TAI-EN ENTERPRISES CORPORATION","新竹市磐石里竹文街120號","No. 120, Zhuwen St., Panshi Vil., North Dist., Hsinchu City 30049, Taiwan (R.O.C.)"
"47223615","力可企業有限公司","LI KER ENTERPRISE CO., LTD.","新竹縣竹北市溪州里中正西路1269號1樓","1 F., No. 1269, Zhongzheng W. Rd., Xizhou Vil., Zhubei City, Hsinchu County 30266, Taiwan (R.O.C.)"
"47224017","晟興科技股份有限公司","CHENG SING TECHNOLOGY CO., LTD.","新竹市香山區樹下里牛埔南路348號","No. 348, Niupu S. Rd., Shuxia Vil., Xiangshan Dist., Hsinchu City 30091, Taiwan (R.O.C.)"
"47224059","頻率科技股份有限公司","QUARTZ FREQUENCY TECHNOLOGY LTD.","新竹市新安路8號3樓","3 F., No. 8, Xin’an Rd., East Dist., Hsinchu City 30078, Taiwan (R.O.C.)"
"47224065","東訊股份有限公司","TECOM CO., LTD.","新竹科學園區新竹市研發二路23號","No. 23, Yanfa 2nd Rd., East Dist., Hsinchu City 30076, Taiwan (R.O.C.)"
"47224678","志煌企業有限公司","ZHI HWANG ENTERPRISE CO.","新竹市樹下街15號","No. 15, Shuxia St., Xiangshan Dist., Hsinchu City 30090, Taiwan (R.O.C.)"
"47225135","銪欣工業有限公司","YU SHIN MACHINERY CO., LTD.","新竹市牛埔里中華路四段四七○之二號","No. 470-2, Sec. 4, Zhonghua Rd., Niupu Vil., Xiangshan Dist., Hsinchu City 30094, Taiwan (R.O.C.)"
"47226140","全友電腦股份有限公司","MICROTEK INTERNATIONAL INC.","新竹科學園區新竹市工業東三路6號","No. 6, Gongye E. 3rd Rd., East Dist., Hsinchu City 30075, Taiwan (R.O.C.)"
"47227149","萬邦熱能工業股份有限公司","UNIVERSAL COMBUSTION INDUSTRY CO., LTD.","新竹市東區東明街231號1樓","1 F., No. 231, Dongming St., East Dist., Hsinchu City 30069, Taiwan (R.O.C.)"
"47227669","台灣豪雅光學股份有限公司","HOYA LENS TAIWAN LTD.","新竹縣湖口鄉新竹工業區三民路11號","No. 11, Sanmin Rd., Hukou Township, Hsinchu County 30352, Taiwan (R.O.C.)"
"47228219","珀光企業股份有限公司","POUR-CUN ENTERPRISE CO., LTD.","新竹市樹下里牛埔南路三七六巷一○號","No. 10, Ln. 376, Niupu S. Rd., Shuxia Vil., Xiangshan Dist., Hsinchu City 30091, Taiwan (R.O.C.)"
"47228225","全暐企業有限公司","CHUAN WEI ENTERPRISE LTD.","新竹市東區頂竹里東南街105號9樓之4","9 F.-4, No. 105, Dongnan St., Dingzhu Vil., East Dist., Hsinchu City 300033, Taiwan (R.O.C.)"
"47228766","賢沅機械企業有限公司","SHAN YEN MACHINERY CO., LTD.","新竹市延平路一段二六一巷四十號","No. 40, Ln. 261, Sec. 1, Yanping Rd., North Dist., Hsinchu City 30056, Taiwan (R.O.C.)"
"47229343","傑安美有限公司","GLOBAL WORLD ENTERPRISES LIMITED.","新竹縣竹北市復興三路二段168號9樓之5","9 F.-5, No. 168, Sec. 2, Fuxing 3rd Rd., Zhubei City, Hsinchu County 302052, Taiwan (R.O.C.)"
"47229723","山內鑄造工業股份有限公司","SUN NEAR FOUNDRY INDUSTRY CO., LTD.","臺北市大安區復興南路1段285號3樓","3 F., No. 285, Sec. 1, Fuxing S. Rd., Da’an Dist., Taipei City 10665, Taiwan (R.O.C.)"
"47229913","永祥模具社","YUXIANG MOLD CO.","新竹市香山區美山里中華路五段323巷2號","No. 2, Ln. 323, Sec. 5, Zhonghua Rd., Meishan Vil., Xiangshan Dist., Hsinchu City 30094, Taiwan (R.O.C.)"
"47230101","來來獸肉舖","LEILAI STORE","新竹縣關西鎮公有零售市場獸肉類第六號攤位","No. 6, Guanxi Township, Hsinchu County 306, Taiwan (R.O.C.)"
"47230144","台灣砂鐘企業有限公司","TAIWAN SAND TIMER FACTORY CO.","新竹市虎山里延平路2段331巷9號","No. 9, Ln. 331, Sec. 2, Yanping Rd., Hushan Vil., Xiangshan Dist., Hsinchu City 30090, Taiwan (R.O.C.)"
"47230221","雙龍食品股份有限公司","SHUANG LUNG FOODS CO., LTD.","雲林縣斗六市鎮北里上海路245號1樓","1 F., No. 245, Shanghai Rd., Zhenbei Vil., Douliu City, Yunlin County 640008, Taiwan (R.O.C.)"
"47230860","大三工業股份有限公司","KING'S TIFFANY ENTERPRISE CO., LTD.","臺北市內湖區內湖路1段411巷85號1樓","1 F., No. 85, Ln. 411, Sec. 1, Neihu Rd., Neihu Dist., Taipei City 11442, Taiwan (R.O.C.)"
"47230910","鐵鑫汽車車體有限公司","TIE-XIN AUTOMOBILE MANUFACTURE CO., LTD.","新竹縣竹北市泰和里中華路678號","No. 678, Zhonghua Rd., Taihe Vil., Zhubei City, Hsinchu County 30267, Taiwan (R.O.C.)"
"47231431","家大行","GREAT FAMILY CO.","新竹市北區金雅里武陵路一九九號一樓","1 F., No. 199, Wuling Rd., Jinya Vil., North Dist., Hsinchu City 300012, Taiwan (R.O.C.)"
"47232380","小雅仕女店","HSIAO YA WOMEN FASHION CO.","新竹市北區金華里光華二街三、五號一樓","1 F., No. 5, Guanghua 2nd St., Jinhua Vil., North Dist., Hsinchu City 30052, Taiwan (R.O.C.)"
"47234021","政樺電子工業有限公司","JEN FA ELECTRONIC INDUSTRIAL CO., LTD.","新竹縣湖口鄉愛勢村貴州二街20號1樓","1 F., No. 20, Guizhou 2nd St., Hukou Township, Hsinchu County 30341, Taiwan (R.O.C.)"
"47234177","發強工業有限公司","FAQIANG INDUSTRIAL CO., LTD.","新竹市香山區埔前里牛埔東路568巷13弄6號","No. 6, Aly. 13, Ln. 568, Niupu E. Rd., Puqian Vil., Xiangshan Dist., Hsinchu City 300060, Taiwan (R.O.C.)"
"47234606","宗藝特殊印刷社","ZONG YI PRINTING CO.","新竹市東區新光里食品路３７１巷５號","No. 5, Ln. 371, Shipin Rd., Xinguang Vil., East Dist., Hsinchu City 30062, Taiwan (R.O.C.)"
"47235008","梅之特色餐館","ALLIANCE IN MOTION INTERNATIONAL CO.","臺中市潭子區潭秀里潭子街三段潭秀巷６８號１樓","1 F., No. 68, Tanxiu Ln., Sec. 3, Tanzi St., Tanxiu Vil., Tanzi Dist., Taichung City 42751, Taiwan (R.O.C.)"
"47235204","泰森茶業有限公司","THI SEN TEA CO., LTD.","新竹縣關西鎮南和里下南片62號","No. 62, Xiananpian, Nanhe Vil., Guanxi Township, Hsinchu County 30646, Taiwan (R.O.C.)"
"47237054","新統銅業股份有限公司","SYNTUNG COPPER INDUSTRY CO., LTD.","新竹市香山區南隘里6鄰南隘路二段５９巷１號","No. 1, Ln. 59, Sec. 2,  Nan'ai Rd., 6th Neighborhood, Nan'ai Vil., Xiangshan Dist.,  Hsinchu City 300, Taiwan (R.O.C.)"
"47237408","謙成工業原料行有限公司","JIEN CHENG INDUSTRIAL MATERIALS CO., LTD.","新竹市信義街18號","No. 18, Xinyi St., East Dist., Hsinchu City 30042, Taiwan (R.O.C.)"
"47238574","合舜興業股份有限公司","HOPE SOON INDUSTRIAL CO., LTD.","新竹市文雅里成功路二六四號","No. 264, Chenggong Rd., Wenya Vil., North Dist., Hsinchu City 300078, Taiwan (R.O.C.)"
"47238624","雅全實業有限公司","ARTIST GARMENT CO., LTD.","新竹市東大路二段一七三巷二弄六○號","No. 60, Aly. 2, Ln. 173, Sec. 2, Dongda Rd., North Dist., Hsinchu City 30054, Taiwan (R.O.C.)"
"47238650","中美矽晶製品股份有限公司","SINO-AMERICAN SILICON PRODUCTS INC.","新竹科學園區新竹市工業東二路8號4樓","4 F., No. 8, Gongye E. 2nd Rd., East Dist., Hsinchu City 30075, Taiwan (R.O.C.)"
"47240184","新崙分裝股份有限公司","HsinLun Gas Co., Ltd.","新竹縣竹北市中華路1巷100號","No. 100, Ln. 1, Zhonghua Rd., Zhubei City, Hsinchu County 30269, Taiwan (R.O.C.)"
"47240972","福祿遠東股份有限公司","FLOW ASIA CORPORATION","新竹科學園區新竹縣寶山鄉研發一路9號2樓","2 F., No. 9, Yanfa 1st Rd., Baoshan Township, Hsinchu County 308, Taiwan (R.O.C.)"
"47242107","喬尹股份有限公司","CHIOEN CO., LTD.","新竹縣竹北市白地里港安街一段121號","No. 121, Sec. 1, Gang’an St., Baidi Vil., Zhubei City, Hsinchu County 30263, Taiwan (R.O.C.)"
"47242319","臺中市光明法園學佛會","Taichung Yoesel Choling Dharma Center","台中市西屯區安和路１８１號６樓之５","No. 181, Anhe Rd., Xitun Dist., Taichung City 407007, Taiwan (R.O.C.)"
"47242330","嘉隆氣體科技股份有限公司","CHIALUNG GAS TECHNOLOGY CO., LTD.","新竹市香山區埔前里中華路四段436號","No. 436, Sec. 4, Zhonghua Rd., Puqian Vil., Xiangshan Dist., Hsinchu City 300075, Taiwan (R.O.C.)"
"47243078","千寶實業股份有限公司","CHIEN-PAO ENTERPRISE CO., LTD.","臺北市中山區中山北路2段46號9樓之7","9F.-7, No. 46, Sec. 2, Zhongshan N. Rd., Zhongshan Dist., Taipei City 10448, Taiwan (R.O.C.)"
"47244061","春池玻璃實業有限公司","SPRING POOL GLASS IND. CO., LTD.","新竹市頂埔里牛埔路176號","No. 176, Niupu Rd., Dingpu Vil., Xiangshan Dist., Hsinchu City 30091, Taiwan (R.O.C.)"
"47244105","久盛玻璃工業有限公司","CHIOU SHEN GLASS INDUSTRIAL CO., LTD.","新竹市新民里民富街一三四號","No. 134, Minfu St., Xinmin Vil., North Dist., Hsinchu City 30045, Taiwan (R.O.C.)"
"47245054","啟洋科技工程股份有限公司","CHU YANG TECHNOLOGY ENGINEERING CO., LTD.","新竹縣竹北市泰和里中和街199號5樓","5 F., No. 199, Zhonghe St., Taihe Vil., Zhubei City, Hsinchu County 30267, Taiwan (R.O.C.)"
"47246201","錫祺工業股份有限公司","LIND BERGH INDUSTRY CO., LTD.","新竹市中華路五段390號","No. 390, Sec. 5, Zhonghua Rd., Xiangshan Dist., Hsinchu City 30094, Taiwan (R.O.C.)"
"47246510","宗鈞企業有限公司","TZUNG JUN CO., LTD.","新竹市西濱路一段1巷42號","No. 42, Ln. 1, Sec. 1, Xibin Rd., North Dist., Hsinchu City 30058, Taiwan (R.O.C.)"
"47247638","錦隆獸肉店","GINO MEAT STORE","新竹市北區南勢里延平路一段317巷5弄47號","No. 47, Aly. 5, Ln. 317, Sec. 1, Yanping Rd., Nanshi Vil., North Dist., Hsinchu City 30048, Taiwan (R.O.C.)"
"47248329","桃信實業股份有限公司","TAO HSIN ENTERPRISE CO., LTD.","新竹縣新豐鄉重興村建興路2段419號","No. 419, Sec. 2, Jianxing Rd., Xinfeng Township, Hsinchu County 30471, Taiwan (R.O.C.)"
"47248799","特輝實業股份有限公司","TOPWAYS INFORMATION CORPORATION","臺北市松山區復興北路179號3樓之2","3F.-2, No. 179, Fuxing N. Rd., Songshan Dist., Taipei City 10547, Taiwan (R.O.C.)"
"47249755","神通電腦股份有限公司","MITAC INCORPORATED","臺北市內湖區堤頂大道2段187號","No. 187, Sec. 2, Tiding Blvd., Neihu Dist., Taipei City 114510, Taiwan (R.O.C.)"
